id,created_at,text,retweets,favorites 
555635584341778432,2015-01-15 08:00:21,b'\xe0\xb6\xaf\xe0\xb7\x99\xe0\xb7\x80\xe0\xb7\x92\xe0\xb6\xba\xe0\xb6\xb1\xe0\xb7\x8a\xe0\xb7\x80\xe0\xb7\x84\xe0\xb6\xb1\xe0\xb7\x8a\xe0\xb7\x83\xe0\xb7\x9a  \xe0\xb6\xbd\xe0\xb6\x9a\xe0\xb7\x8a \xe0\xb6\xaf\xe0\xb7\x92\xe0\xb7\x80 \xe0\xb6\x86\xe0\xb7\x81\xe0\xb7\x93\xe0\xb6\xbb\xe0\xb7\x8a\xe0\xb7\x80\xe0\xb7\x8f\xe0\xb6\xaf \xe0\xb6\x9a\xe0\xb6\xbb \xe0\xb6\xbb\xe0\xb7\x90\xe0\xb6\x9a \xe0\xb6\x9c\xe0\xb6\xb1\xe0\xb7\x8a\xe0\xb6\xb1\xe0\xb7\x8f \xe0\xb7\x83\xe0\xb7\x9a\xe0\xb6\x9a\xe0\xb7\x8a\xe0\xb7\x80\xe0\xb7\x8f',2871,6818
555635542239358977,2015-01-15 08:00:11,b'\xe0\xae\x87\xe0\xae\xb1\xe0\xaf\x88\xe0\xae\xb5\xe0\xae\xa9\xe0\xaf\x8d \xe0\xae\x87\xe0\xae\xb2\xe0\xae\x99\xe0\xaf\x8d\xe0\xae\x95\xe0\xaf\x88\xe0\xae\xaf\xe0\xaf\x88 \xe0\xae\x86\xe0\xae\x9a\xe0\xaf\x80\xe0\xae\xb0\xe0\xaf\x8d\xe0\xae\xb5\xe0\xae\xa4\xe0\xae\xbf\xe0\xae\xa4\xe0\xaf\x8d\xe0\xae\xa4\xe0\xaf\x81 \xe0\xae\x95\xe0\xae\xbe\xe0\xae\xaa\xe0\xaf\x8d\xe0\xae\xaa\xe0\xae\xbe\xe0\xae\xb0\xe0\xae\xbe\xe0\xae\x95.',1912,4528
555635539433377793,2015-01-15 08:00:10,b'May God bless and protect Sri Lanka.',4274,13800
555273167464173568,2015-01-14 08:00:14,"b'Saint Joseph Vaz, teach us to grow in holiness and to live the Gospel\xe2\x80\x99s message of mercy.'",3631,8887
554593711397425153,2015-01-12 11:00:19,b'Please pray with me for everyone in Sri Lanka and the Philippines as I begin my trip.',31262,56508
553838709812908033,2015-01-10 09:00:12,b'Sunday is the Lord\xe2\x80\x99s Day. Let us find time to be with him.',9506,19430
553110150551060483,2015-01-08 08:45:10,b'#PrayersForParis',12482,17883
552381608079015936,2015-01-06 08:30:12,b'Jesus came to save us: let us not reject this marvellous gift!',8927,15319
552056983063244801,2015-01-05 11:00:16,"b'Lord, help us to recognize you in the sick, poor and suffering.'",8740,14830
551332182489198592,2015-01-03 11:00:10,b'Christianity spreads through the joy of disciples who know that they are loved and saved.',5904,10368
550569632394792960,2015-01-01 08:30:04,"b'How many innocent people and children suffer in the world! Lord, grant us your peace!'",8060,14361
550245035820593153,2014-12-31 11:00:14,"b'Lord, thank you!'",19784,25363
549882640409456640,2014-12-30 11:00:12,"b'Today people are suffering from poverty, but also from lack of love.'",11344,15226
549146503822848001,2014-12-28 10:15:03,b'The Christian family is missionary: it announces the love of God to the world.',4641,8028
548425494559879169,2014-12-26 10:30:01,b'Let us pray today for all those who are persecuted for their Christian faith.',6209,12013
548063169633980416,2014-12-25 10:30:16,b'With Jesus there is true joy.',19163,25292
547708281922150402,2014-12-24 11:00:04,b'May we try to listen and be silent in order to make space for the beauty of God.',9658,12739
547345924297465856,2014-12-23 11:00:12,"b'At times we are slaves of sin.  Lord, come to free us!'",5085,9018
546228583207665664,2014-12-20 09:00:17,"b'If Jesus is to become the centre of our life, we need to spend time in his presence, before the Tabernacle.'",5050,8724
545523426970963969,2014-12-18 10:18:14,b'The Lord put it clearly: you cannot serve two masters.  You have to choose between God and money.',8237,11828
544782785253089283,2014-12-16 09:15:12,b'It is so important to listen!  Husbands and wives need to communicate to bring happiness and serenity to family life.',6177,10155
543684310381756416,2014-12-13 08:30:15,b'Today is my anniversary of ordination to the priesthood. Please pray for me and all priests.',6854,20149
543329452923424769,2014-12-12 09:00:10,"b'Our Lady of Guadalupe, pray for us!'",5179,9357
542982208093298688,2014-12-11 10:00:21,b'Ecology is essential for the survival of mankind; it is a moral issue which affects all of us.',5259,6460
542259633167949825,2014-12-09 10:09:05,b'The family is a community of love where each of us learns to relate to others and to the world around us.',5627,7378
541879917038686208,2014-12-08 09:00:14,b'Let us learn from the Virgin Mary how to be bolder in obeying the word of God.',4183,7310
541260856915292160,2014-12-06 16:00:19,b'My video message for Iraqi Christians\n\nhttp://t.co/ydKEgSGWHX',4138,8224
541141500160012289,2014-12-06 08:06:02,"b'Advent begins a new journey.  May Mary, our Mother, be our guide.'",3552,6735
540470608237064192,2014-12-04 11:40:09,"b'Advent increases our hope, a hope which does not disappoint.  The Lord never lets us down.'",5659,7915
539742749814431744,2014-12-02 11:27:54,b'Slaves no more. We are all brothers and sisters. #EndSlavery',5823,8564
539705563001524224,2014-12-02 09:00:08,"b'The Church is called to draw near to every person, beginning with the poorest and those who suffer.'",3325,5486
537885341030445056,2014-11-27 08:27:13,b'Love is the measure of faith.',11585,13390
536057040548794368,2014-11-22 07:22:12,"b'When we meet a person truly in need, do we see the face of God?'",6314,9679
535361930869760000,2014-11-20 09:20:05,b'Let us seek to live in a way that is always worthy of our Christian vocation.',3663,5726
534651745574461440,2014-11-18 10:18:04,b'There is so much noise in the world! May we learn to be silent in our hearts and before God.',7770,10648
533541178767982592,2014-11-15 08:45:04,"b'A Christian brings peace to others. Not only peace, but also love, kindness, faithfulness and joy.'",7492,9917
532823444983787520,2014-11-13 09:13:03,"b'War destroys, kills, impoverishes. Lord, give us your peace!'",5035,7430
532110540298915840,2014-11-11 10:00:13,"b'Work is so important for human dignity, for building up a family, for peace!'",4757,6519
531461271984435200,2014-11-09 15:00:16,"b'I ask all people of goodwill to help build a culture of encounter, solidarity and peace. #fotw25'",4318,6194
531025372884635649,2014-11-08 10:08:09,"b'The Church is ever on a journey, seeking new ways to announce the Gospel.'",2903,5104
530284978068680706,2014-11-06 09:06:05,b'Indifference towards those in need is not acceptable for a Christian.',7577,9930
529558879038738433,2014-11-04 09:00:50,b'Being humble helps us share the burdens of others.',6809,8687
528486637575995395,2014-11-01 10:00:07,"b'A good example brings about so much good, but hypocrisy brings about much evil.'",6298,7428
527746932253286400,2014-10-30 09:00:48,"b'The principal mission of the Church is evangelization, bringing the Good News to everyone.'",3469,5158
527019511501701120,2014-10-28 08:50:17,b'May we help people to discover the joy of the Christian message: a message of love and mercy.',4560,6550
525910891070361600,2014-10-25 07:25:02,"b'Jesus\xe2\x80\x99 Cross shows the full force of evil, but also the full power of God\xe2\x80\x99s mercy.'",4185,6540
525187374561517569,2014-10-23 07:30:02,b'The family is where we are formed as people.  Every family is a brick in the building of society.',6448,8062
524485328321531904,2014-10-21 09:00:21,"b'If faith is to be strong and healthy, it must be constantly nourished by the Word of God.'",4859,6823
523432087756357633,2014-10-18 11:15:09,b'To change the world we must be good to those who cannot repay us.',16242,16231
522701025140948992,2014-10-16 10:50:10,b'A Christian is merciful by nature; this is heart of the Gospel.',4037,6132
521974984948723712,2014-10-14 10:45:08,"b'O Lord, comfort all those who suffer, especially the sick, the poor and the unemployed.'",7171,10178
520864166622400512,2014-10-11 09:11:09,"b'The spiritual power of the Sacraments is boundless.  With grace, we can overcome every obstacle.'",4138,5842
520470248861220865,2014-10-10 07:05:51,"b'Dear young people, Christ is counting on you to be his friends and witnesses to his infinite love.'",6080,8788
519442094771810304,2014-10-07 11:00:20,"b'Let us ask the Lord for the grace not to speak badly of others, not to criticize, not to gossip, but rather to love everyone.'",11912,13754
519074610415808513,2014-10-06 10:40:05,"b'Come, Holy Spirit. Bestow upon us your gifts during the Synod. #prayforsynod'",2369,4661
518660618077741056,2014-10-05 07:15:02,"b'As we begin the Synod on the Family, let us ask the Lord to show us the way forward. #prayforsynod'",2086,3533
518310616558084096,2014-10-04 08:04:15,"b'As Jesus told Martha in the Gospel, one thing is necessary: prayer. #praywithus'",3750,5988
517947297573793792,2014-10-03 08:00:33,b'Happy families are essential for the Church and for society.  #prayforsynod',3114,4918
517607481950752768,2014-10-02 09:30:15,b'A Synod means walking together but also praying together.  I ask all the faithful to participate. #praywithus',2251,3638
516852512628826112,2014-09-30 07:30:16,b'Division within a Christian community is a very grave sin; it is the work of the devil.',2926,4298
515772890860355584,2014-09-27 08:00:14,"b'There is the tendency to place ourselves and our ambitions at the center of our lives. This is very human, but it is not Christian.'",6763,8263
515048128982970369,2014-09-25 08:00:17,b'Jesus understands our weaknesses and sins; and he forgives us if we allow ourselves to be forgiven.',6232,8729
514334822253481984,2014-09-23 08:45:52,"b'When a society lacks God, even prosperity is joined by a terrible spiritual poverty.'",4646,6368
513258797666562049,2014-09-20 09:30:07,"b'Dear young people, listen within: Christ is knocking at the door of your heart.'",7923,11132
512534016193343489,2014-09-18 09:30:06,"b'Mary, give us the grace of being joyful as we walk in the freedom of the children of God.'",3671,6321
511813056901287936,2014-09-16 09:45:16,"b'The Lord is always there waiting to give us his love: it is an amazing thing, one which never ceases to surprise us!'",5629,7686
510676798338654208,2014-09-13 06:30:11,"b'Despite our sins, we can say with Peter: Lord, you know everything, you know that I love you.'",4834,7550
509989761616867328,2014-09-11 09:00:08,"b'We cannot trust in our own strength, but only in Jesus and in his mercy.'",5414,7557
509246100306284544,2014-09-09 07:45:06,b'God\xe2\x80\x99s faithfulness is stronger than our unfaithfulness and our infidelities.',5153,7228
508194149871263745,2014-09-06 10:05:01,"b'Jesus is the Good Shepherd.  He seeks us out and he stays near us even though we are sinners, indeed because we are sinners.'",5157,7881
507840587748241409,2014-09-05 10:40:06,b'I pray every day for all who are suffering in Iraq. Please join me. http://t.co/10d1EpV4zg',9385,16856
507430403909513217,2014-09-04 07:30:10,b'Our Christian witness is authentic when it is faithful and unconditional.',2756,4215
506718221223747584,2014-09-02 08:20:12,b'The Christian who does not feel that the Virgin Mary is his or her mother is an orphan.',4105,6372
505618441303109632,2014-08-30 07:30:05,b'The Lord always forgives us and walks at our side.  We have to let him do that.',6722,9483
504908271543533569,2014-08-28 08:28:07,"b'From the cross, Christ teaches us to love even those who do not love us.'",7634,9567
504198074265133056,2014-08-26 09:26:03,b'God\xe2\x80\x99s love is unbounded: it has no limits!',7424,9205
503095099555725312,2014-08-23 08:23:13,b'Christians knows how to give.  Their lives are filled with generous acts \xe2\x80\x93 often hidden \xe2\x80\x93 towards their neighbour.',3714,5506
502384926843355136,2014-08-21 09:21:15,"b'Let us ask the Lord for this grace: that our hearts become free and filled with light, so that we can rejoice as children of God.'",5489,7275
501640230152060928,2014-08-19 08:02:05,"b'\xed\x95\x9c\xea\xb5\xad\xec\x9d\x98 \xec\xb9\x9c\xea\xb5\xac\xeb\x93\xa4\xec\x9d\xb4\xec\x97\xac, \xea\xb3\xa0\xeb\xa7\x99\xec\x8a\xb5\xeb\x8b\x88\xeb\x8b\xa4. \xed\x95\x98\xeb\x8a\x90\xeb\x8b\x98\xec\x9d\x98 \xeb\x9c\xbb\xec\x97\x90 \xeb\x94\xb0\xeb\x9d\xbc \xec\xa0\x80\xeb\x8a\x94 \xea\xb3\xa7 \xec\x95\x84\xec\x8b\x9c\xec\x95\x84\xec\x97\x90 \xeb\x8b\xa4\xec\x8b\x9c \xec\x98\xac \xea\xb2\x83\xec\x9e\x85\xeb\x8b\x88\xeb\x8b\xa4.\n#Philippines #SriLanka'",3629,2620
